note_id,work_order_id,vessel_id,note_ts,author_role,note_text,language,llm_extracted_json,extracted_subsystem,extracted_failure_mode,extracted_parts,uncertainty_score,created_at
note_f39ae70e619c,wo_6b537885b9d7,ves_c7a94159f732,2016-05-10T13:00:00,tech,"Confirmed eng overheat impeller. Customer reports coolant temp high. Tech observed found shredded impeller vanes. Recommended replace impeller, replace thermostat.",en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_OVERHEAT_IMPELLER"", ""parts"": [""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""], ""severity"": 4, ""confidence"": 0.91}",ENGINE,ENG_OVERHEAT_IMPELLER,"[""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""]",0.09,2016-05-10T13:00:00
note_f50b4f51dd58,wo_95120ae9d24e,ves_c7a94159f732,2019-04-03T09:00:00,service_writer,"Confirmed eng overheat impeller. Customer reports overheat alarm. Tech observed found shredded impeller vanes. Recommended replace impeller, replace thermostat.",en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_OVERHEAT_IMPELLER"", ""parts"": [""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""], ""severity"": 4, ""confidence"": 0.91}",ENGINE,ENG_OVERHEAT_IMPELLER,"[""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""]",0.09,2019-04-03T09:00:00
note_c8cf042af905,wo_3e0c779c03a9,ves_c7a94159f732,2023-12-24T16:00:00,tech,Confirmed fuel filter clog. Customer reports poor idle. Tech observed fuel hose cracked at barb. Recommended replace filter separator.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_FILTER_CLOG"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_FILTER_CLOG,"[""FUEL_FILTER_SEPARATOR""]",0.09,2023-12-24T16:00:00
note_5b01bb38e155,wo_e805c9404533,ves_c7a94159f732,2014-12-21T09:00:00,tech,Confirmed fuel line crack. Customer reports water in separator. Tech observed water present in separator bowl. Recommended replace fuel lines.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_LINE_CRACK"", ""parts"": [""FUEL_LINE_A1_10FT""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_LINE_CRACK,"[""FUEL_LINE_A1_10FT""]",0.09,2014-12-21T09:00:00
note_91ddac35f6e4,wo_2cfa8132e0f1,ves_c7a94159f732,2024-12-06T12:00:00,tech,Suspect eng low compression. Customer reports coolant temp high. Tech observed verified low raw-water flow at strainer. Recommended repower engine.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_LOW_COMPRESSION"", ""parts"": [""ENG_LONG_BLOCK_4CYL""], ""severity"": 5, ""confidence"": 0.62}",ENGINE,ENG_LOW_COMPRESSION,"[""ENG_LONG_BLOCK_4CYL""]",0.38,2024-12-06T12:00:00
note_bc8dbbee9f77,wo_1a783777a534,ves_c7a94159f732,2017-10-25T10:00:00,tech,Confirmed nav sensor fail. Customer reports N2K network offline. Tech observed MFD voltage drops during start. Recommended replace depth sensor.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""NAV_SENSOR_FAIL"", ""parts"": [""DEPTH_XDUCER""], ""severity"": 3, ""confidence"": 0.91}",NAV,NAV_SENSOR_FAIL,"[""DEPTH_XDUCER""]",0.09,2017-10-25T10:00:00
note_5f5b6ed09940,wo_f4c92b563adc,ves_f2595bc067f0,2018-06-03T09:00:00,tech,Confirmed fuel injector clog. Customer reports water in separator. Tech observed water present in separator bowl. Recommended clean injectors.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_INJECTOR_CLOG"", ""parts"": [""INJECTOR_SET_V6""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_INJECTOR_CLOG,"[""INJECTOR_SET_V6""]",0.09,2018-06-03T09:00:00
note_265e6dcd3c9f,wo_2395b0f384d2,ves_f2595bc067f0,2025-09-03T13:00:00,service_writer,Confirmed exh riser leak backflow. Customer reports hard start cold. Tech observed verified low raw-water flow at strainer. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2025-09-03T13:00:00
note_fcd096c846ff,wo_89c761bb6997,ves_f2595bc067f0,2023-03-19T10:00:00,tech,Suspect elec stray current. Customer reports house bank not charging. Tech observed green corrosion at battery lug. Recommended electrical fault find.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_STRAY_CURRENT"", ""parts"": [], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_STRAY_CURRENT,[],0.38,2023-03-19T10:00:00
note_d48e3e9409b3,wo_ea8092fcac4e,ves_f2595bc067f0,2021-09-16T13:00:00,tech,Suspect elec batt failure. Customer reports corroded battery terminal. Tech observed continuity good but intermittent under load. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_LITHIUM_100AH""], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_LITHIUM_100AH""]",0.38,2021-09-16T13:00:00
note_67fe5bebd5ca,wo_c48b7c957351,ves_f2595bc067f0,2022-03-06T11:00:00,tech,Suspect elec batt failure. Customer reports intermittent helm power. Tech observed green corrosion at battery lug. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_AGM_100AH""], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_AGM_100AH""]",0.38,2022-03-06T11:00:00
note_2e260d458376,wo_286dee26c7be,ves_f2595bc067f0,2018-01-17T11:00:00,tech,Confirmed eng sensor fail. Customer reports overheat alarm. Tech observed found shredded impeller vanes. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.09,2018-01-17T11:00:00
note_b08560de7b91,wo_14108e8fc688,ves_f2595bc067f0,2023-12-20T14:00:00,owner,Confirmed prop bent shaft. Customer reports bellows leak observed. Tech observed shaft runout above spec. Recommended repair shaft align.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_BENT_SHAFT"", ""parts"": [""SHAFT_1_25_SS""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_BENT_SHAFT,"[""SHAFT_1_25_SS""]",0.09,2023-12-20T14:00:00
note_030ea5dcb637,wo_f8782e825661,ves_f2595bc067f0,2025-09-18T15:00:00,tech,Suspect elec stray current. Customer reports shore power breaker trips. Tech observed shore inlet shows heat damage. Recommended electrical fault find.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_STRAY_CURRENT"", ""parts"": [], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_STRAY_CURRENT,[],0.38,2025-09-18T15:00:00
note_bc258e974683,wo_764388cee160,ves_bf78d7c86f5e,2016-07-19T10:00:00,service_writer,Confirmed fuel filter clog. Customer reports fuel smell in bilge. Tech observed pickup screen restricted. Recommended replace filter separator.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_FILTER_CLOG"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_FILTER_CLOG,"[""FUEL_FILTER_SEPARATOR""]",0.09,2016-07-19T10:00:00
note_b0a5333671cf,wo_fc9c673d8afb,ves_bf78d7c86f5e,2026-07-05T12:00:00,tech,Suspect exh riser leak backflow. Customer reports loss of power at WOT. Tech observed compression down on cyl 3. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.62}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.38,2026-07-05T12:00:00
note_cf718dcf7437,wo_6aa9658be424,ves_bf78d7c86f5e,2023-08-12T09:00:00,tech,Confirmed fuel filter clog. Customer reports engine surges under load. Tech observed pickup screen restricted. Recommended replace filter separator.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_FILTER_CLOG"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_FILTER_CLOG,"[""FUEL_FILTER_SEPARATOR""]",0.09,2023-08-12T09:00:00
note_87713f1318bd,wo_ae84df52899c,ves_bf78d7c86f5e,2026-03-03T12:00:00,owner,Confirmed exh riser leak backflow. Customer reports low oil pressure. Tech observed riser temps elevated starboard bank. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2026-03-03T12:00:00
note_7979567d4414,wo_11210463c766,ves_bf78d7c86f5e,2017-10-03T16:00:00,tech,Confirmed san hose permeation. Customer reports macerator jammed. Tech observed pump cycles with no faucet demand. Recommended replace san hose.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_HOSE_PERMEATION"", ""parts"": [""SANITATION_HOSE_10FT""], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_HOSE_PERMEATION,"[""SANITATION_HOSE_10FT""]",0.09,2017-10-03T16:00:00
note_ef6f890e7b77,wo_3f992b9e6b54,ves_e130f327298b,2022-02-25T09:00:00,service_writer,"Suspect prop bellows breach. Customer reports vibration underway. Tech observed drive oil milky after drain. Recommended repair bellows, repair gimbal.",en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_BELLOWS_BREACH"", ""parts"": [""BELLOWS_UJOINT"", ""UJOINT_SET""], ""severity"": 3, ""confidence"": 0.62}",PROPULSION,PROP_BELLOWS_BREACH,"[""BELLOWS_UJOINT"", ""UJOINT_SET""]",0.38,2022-02-25T09:00:00
note_2f1c4901956e,wo_6491e602925d,ves_e130f327298b,2014-06-18T13:00:00,service_writer,Confirmed plumb pump fail. Customer reports macerator jammed. Tech observed raw-water strainer fouled. Recommended replace water pump.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""PLUMB_PUMP_FAIL"", ""parts"": [""WATER_PUMP_5GPM""], ""severity"": 3, ""confidence"": 0.91}",AUX,PLUMB_PUMP_FAIL,"[""WATER_PUMP_5GPM""]",0.09,2014-06-18T13:00:00
note_8189e551e9ec,wo_80748de82daa,ves_e130f327298b,2018-12-10T15:00:00,tech,Confirmed san clog. Customer reports macerator jammed. Tech observed raw-water strainer fouled. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_CLOG,[],0.09,2018-12-10T15:00:00
note_0868d4b2177b,wo_04764d919f44,ves_e130f327298b,2025-10-23T16:00:00,owner,Confirmed auto sensor drift. Customer reports MFD reboots randomly. Tech observed MFD voltage drops during start. Recommended calibrate autopilot.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""AUTO_SENSOR_DRIFT"", ""parts"": [""AUTOPILOT_PUMP""], ""severity"": 3, ""confidence"": 0.91}",NAV,AUTO_SENSOR_DRIFT,"[""AUTOPILOT_PUMP""]",0.09,2025-10-23T16:00:00
note_b305bca91b3b,wo_0babad5f8217,ves_e130f327298b,2016-10-20T14:00:00,tech,Suspect elec batt failure. Customer reports shore power breaker trips. Tech observed voltage drop across main harness. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_AGM_100AH""], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_AGM_100AH""]",0.38,2016-10-20T14:00:00
note_aeeae228d653,wo_0a23431cca0c,ves_e130f327298b,2025-05-12T10:00:00,tech,Suspect hull stringer delam. Customer reports through-hull seeping. Tech observed seacock backing plate wet. Recommended repair stringers.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_STRINGER_DELAM"", ""parts"": [""HULL_STRINGER_SET""], ""severity"": 5, ""confidence"": 0.62}",HULL,HULL_STRINGER_DELAM,"[""HULL_STRINGER_SET""]",0.38,2025-05-12T10:00:00
note_4fb7bee85ca5,wo_98e08a75bd77,ves_e130f327298b,2025-04-11T08:00:00,tech,Confirmed auto sensor drift. Customer reports depth sounder no reading. Tech observed N2K backbone missing termination. Recommended calibrate autopilot.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""AUTO_SENSOR_DRIFT"", ""parts"": [""AUTOPILOT_PUMP""], ""severity"": 3, ""confidence"": 0.91}",NAV,AUTO_SENSOR_DRIFT,"[""AUTOPILOT_PUMP""]",0.09,2025-04-11T08:00:00
note_06ba19c95aac,wo_dd5e19bbc370,ves_fb6e986d0744,2021-09-08T12:00:00,owner,Confirmed hull stringer delam. Customer reports soft deck near helm. Tech observed seacock backing plate wet. Recommended repair stringers.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_STRINGER_DELAM"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 5, ""confidence"": 0.91}",HULL,HULL_STRINGER_DELAM,"[""HULL_GELCOAT_KIT""]",0.09,2021-09-08T12:00:00
note_d238ee4577b0,wo_4b44102c304b,ves_fb6e986d0744,2014-12-12T11:00:00,tech,Suspect elec alt fail. Customer reports bilge alarm false trigger. Tech observed continuity good but intermittent under load. Recommended replace alternator.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_ALT_FAIL"", ""parts"": [""ALTERNATOR_70A""], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_ALT_FAIL,"[""ALTERNATOR_70A""]",0.38,2014-12-12T11:00:00
note_6c00409c9379,wo_856baa6a791f,ves_fb6e986d0744,2023-08-17T10:00:00,service_writer,Suspect fuel line crack. Customer reports fuel smell in bilge. Tech observed fuel hose cracked at barb. Recommended replace fuel lines.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_LINE_CRACK"", ""parts"": [""FUEL_LINE_A1_10FT""], ""severity"": 3, ""confidence"": 0.62}",FUEL,FUEL_LINE_CRACK,"[""FUEL_LINE_A1_10FT""]",0.38,2023-08-17T10:00:00
note_21679e3d1bce,wo_7679d1296e3e,ves_fb6e986d0744,2020-01-01T15:00:00,service_writer,Confirmed fuel line crack. Customer reports engine surges under load. Tech observed water present in separator bowl. Recommended replace fuel lines.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_LINE_CRACK"", ""parts"": [""FUEL_LINE_A1_10FT""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_LINE_CRACK,"[""FUEL_LINE_A1_10FT""]",0.09,2020-01-01T15:00:00
note_41c81405920b,wo_fa0b747e1d01,ves_fb6e986d0744,2016-04-16T14:00:00,tech,Confirmed fuel line crack. Customer reports fuel smell in bilge. Tech observed water present in separator bowl. Recommended replace fuel lines.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_LINE_CRACK"", ""parts"": [""FUEL_LINE_A1_10FT""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_LINE_CRACK,"[""FUEL_LINE_A1_10FT""]",0.09,2016-04-16T14:00:00
note_e69ab7fa6e41,wo_591a637c13e6,ves_fb6e986d0744,2016-10-10T16:00:00,tech,"Confirmed ob lower unit water intrusion. Customer reports lower unit noisy. Tech observed bellows split at clamp. Recommended reseal lower unit, replace gear oil.",en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""OB_LOWER_UNIT_WATER_INTRUSION"", ""parts"": [""OB_GEARCASE_SEAL_KIT""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,OB_LOWER_UNIT_WATER_INTRUSION,"[""OB_GEARCASE_SEAL_KIT""]",0.09,2016-10-10T16:00:00
note_c7bb809a80ff,wo_5c082f3ffaf9,ves_2b1070eb73f5,2015-05-04T10:00:00,surveyor,Confirmed prop cutlass wear. Customer reports lower unit noisy. Tech observed drive oil milky after drain. Recommended replace cutlass brg.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_CUTLASS_WEAR"", ""parts"": [""INB_CUTLASS_BRG""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_CUTLASS_WEAR,"[""INB_CUTLASS_BRG""]",0.09,2015-05-04T10:00:00
note_b17e52224f16,wo_8f12db349dc3,ves_2b1070eb73f5,2017-02-23T14:00:00,surveyor,"Confirmed eng overheat impeller. Customer reports coolant temp high. Tech observed riser temps elevated starboard bank. Recommended replace impeller, replace thermostat.",en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_OVERHEAT_IMPELLER"", ""parts"": [""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""], ""severity"": 4, ""confidence"": 0.91}",ENGINE,ENG_OVERHEAT_IMPELLER,"[""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""]",0.09,2017-02-23T14:00:00
note_14a867e3b962,wo_f14eb342e787,ves_2b1070eb73f5,2025-09-24T15:00:00,tech,Suspect eng sensor fail. Customer reports loss of power at WOT. Tech observed riser temps elevated starboard bank. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.62}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.38,2025-09-24T15:00:00
note_17ad7ea3c676,wo_8f78011f8d3d,ves_2b1070eb73f5,2016-05-10T14:00:00,tech,Suspect prop cutlass wear. Customer reports drive oil milky. Tech observed shaft runout above spec. Recommended replace cutlass brg.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_CUTLASS_WEAR"", ""parts"": [""INB_CUTLASS_BRG""], ""severity"": 3, ""confidence"": 0.62}",PROPULSION,PROP_CUTLASS_WEAR,"[""INB_CUTLASS_BRG""]",0.38,2016-05-10T14:00:00
note_7b242fb3adb6,wo_605b568211a1,ves_2b1070eb73f5,2017-02-06T10:00:00,tech,Confirmed elec chafe short. Customer reports bilge alarm false trigger. Tech observed voltage drop across main harness. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""BUS_BAR_12V""], ""severity"": 5, ""confidence"": 0.91}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""BUS_BAR_12V""]",0.09,2017-02-06T10:00:00
note_6e82fc72e1d3,wo_fbdaf6779a45,ves_8ed83e346266,2018-02-24T12:00:00,tech,Confirmed prop cutlass wear. Customer reports prop slip/cavitation. Tech observed drive oil milky after drain. Recommended replace cutlass brg.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_CUTLASS_WEAR"", ""parts"": [""INB_CUTLASS_BRG""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_CUTLASS_WEAR,"[""INB_CUTLASS_BRG""]",0.09,2018-02-24T12:00:00
note_c01cf3c01f15,wo_173ae60839ce,ves_8ed83e346266,2021-12-19T13:00:00,tech,Confirmed hull deck core rot. Customer reports through-hull seeping. Tech observed moisture meter elevated around transom. Recommended repair deck core.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_DECK_CORE_ROT"", ""parts"": [""HULL_CORE_PANEL""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_DECK_CORE_ROT,"[""HULL_CORE_PANEL""]",0.09,2021-12-19T13:00:00
note_c418a7f28f20,wo_8ee9ad5a9058,ves_8ed83e346266,2019-08-20T13:00:00,owner,Suspect san clog. Customer reports macerator jammed. Tech observed sanitation hose permeated. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.62}",AUX,SAN_CLOG,[],0.38,2019-08-20T13:00:00
note_eeaf414cf79f,wo_38a7539ac2ab,ves_8ed83e346266,2014-05-17T11:00:00,tech,Suspect elec alt fail. Customer reports bilge alarm false trigger. Tech observed continuity good but intermittent under load. Recommended replace alternator.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_ALT_FAIL"", ""parts"": [""ALTERNATOR_70A""], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_ALT_FAIL,"[""ALTERNATOR_70A""]",0.38,2014-05-17T11:00:00
note_c0114d8d1382,wo_ecd7bf3fad61,ves_8ed83e346266,2024-01-09T15:00:00,tech,Confirmed fuel filter clog. Customer reports water in separator. Tech observed fuel hose cracked at barb. Recommended replace filter separator.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_FILTER_CLOG"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_FILTER_CLOG,"[""FUEL_FILTER_SEPARATOR""]",0.09,2024-01-09T15:00:00
note_a6d3c68a5ebd,wo_e9c498b4a25f,ves_8ed83e346266,2020-01-11T13:00:00,tech,Confirmed hvac raw water flow. Customer reports head odor persistent. Tech observed pump cycles with no faucet demand. Recommended clean ac strainer.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""HVAC_RAW_WATER_FLOW"", ""parts"": [""AC_RAW_WATER_PUMP""], ""severity"": 3, ""confidence"": 0.91}",AUX,HVAC_RAW_WATER_FLOW,"[""AC_RAW_WATER_PUMP""]",0.09,2020-01-11T13:00:00
note_ec26dd182144,wo_d26f78cdcfaf,ves_8ed83e346266,2015-03-19T08:00:00,tech,Confirmed steer cable bind. Customer reports cable binds at lock. Tech observed hose seep at fitting under pressure. Recommended replace steering cable. Must repair before operating.,en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_CABLE_BIND"", ""parts"": [""STEERING_CABLE_16FT""], ""severity"": 3, ""confidence"": 0.91}",STEERING,STEER_CABLE_BIND,"[""STEERING_CABLE_16FT""]",0.09,2015-03-19T08:00:00
note_8ce990963fa0,wo_e693f29b8a17,ves_8ed83e346266,2026-11-17T12:00:00,tech,"Confirmed ob lower unit water intrusion. Customer reports vibration underway. Tech observed wear ring clearance excessive. Recommended reseal lower unit, replace gear oil.",en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""OB_LOWER_UNIT_WATER_INTRUSION"", ""parts"": [""OB_GEARCASE_SEAL_KIT""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,OB_LOWER_UNIT_WATER_INTRUSION,"[""OB_GEARCASE_SEAL_KIT""]",0.09,2026-11-17T12:00:00
note_74563d0d7134,wo_add0d7de8017,ves_8ed83e346266,2017-02-17T11:00:00,tech,Suspect elec batt failure. Customer reports bilge alarm false trigger. Tech observed green corrosion at battery lug. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_LITHIUM_100AH""], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_LITHIUM_100AH""]",0.38,2017-02-17T11:00:00
